file,raw_tag,catalog_key,status,canonical,jpm_prefix
wiki/exams/2015/q14-2b-vib-line-regulator-breaker-trip.md,057 AA1.01 (RO 3.7 / SRO 3.7),057 AA1.01,RESOLVED,057 AA1.01 (RO 3.7 / SRO 3.7),
wiki/exams/2015/q15-oha-b-10-2b-125vdc-bus-volt-lo-required-action.md,058 AA1.01 (RO 3.6 / SRO 3.6),058 AA1.01,RESOLVED,058 AA1.01 (RO 3.6 / SRO 3.6),
wiki/exams/2015/q16-sw122-cc-hx-sw-inlet-valves-auto-reposition.md,062 AK3.02 (RO 3.9 / SRO 3.9),062 AK3.02,RESOLVED,062 AK3.02 (RO 3.9 / SRO 3.9),
wiki/exams/2015/q17-oha-a-7-fire-prot-2rp5-fire-zone-response.md,067 AK3.02 (RO 3.3 / SRO 3.3),067 AK3.02,RESOLVED,067 AK3.02 (RO 3.3 / SRO 3.3),
wiki/exams/2015/q18-frcc-1-sg-level-afw-flow-prior-to-accumulator-injection.md,074 EK2.03 (RO 4.1 / SRO 4.1),074 EK2.03,RESOLVED,074 EK2.03 (RO 4.1 / SRO 4.1),
wiki/exams/2015/q19-2r31-crud-burst-vs-failed-fuel-differentiation.md,076 AA2.03 (RO 3 / SRO 3.5),076 AA2.03,RESOLVED,076 AA2.03 (RO 3 / SRO 3.5),
wiki/exams/2015/q2-eop-trip-1-diagnostic-step-sequence.md,007 EK3.01 (4.0/4.6),007 EK3.01,DELETED_IN_REV3,007 EK3.01 (4.0/4.6),
wiki/exams/2015/q20-generator-loading-outside-allowable-after-500kv-disturbance.md,077 AA2.01 (RO 3.7 / SRO 3.3),077 AA2.01,RESOLVED,077 AA2.01 (RO 3.7 / SRO 3.3),
wiki/exams/2015/q21-eop-loca-2-rcs-subcooling-strategy-during-depressurization.md,WE03 EA1.03 (3.7/4.1),WE03 EA1.03,DELETED_IN_REV3,WE03 EA1.03 (3.7/4.1),
wiki/exams/2015/q22-eop-loca-6-leak-location-not-isolated.md,WE04 EK2.02 (3.8/4.0),WE04 EK2.02,DELETED_IN_REV3,WE04 EK2.02 (3.8/4.0),
wiki/exams/2015/q23-eop-frhs-1-caution-basis-bleed-and-feed-steps.md,G2.4.20 (RO 3.8 / SRO 4.3),G2.4.20,RESOLVED,G2.4.20 (RO 3.8 / SRO 4.3),
wiki/exams/2015/q24-eop-loca-5-recirc-restored-continuous-action-step.md,WE11 EA1.03 (3.7/4.2),WE11 EA1.03,DELETED_IN_REV3,WE11 EA1.03 (3.7/4.2),
wiki/exams/2015/q25-eop-losc-2-rcp-trip-criteria-during-cooldown.md,WE12 EA2.02 (3.4/3.9),WE12 EA2.02,DELETED_IN_REV3,WE12 EA2.02 (3.4/3.9),
wiki/exams/2015/q26-sg-safety-valves-open-at-1115-psig.md,WE13 EK2.02 (3.0/3.2),WE13 EK2.02,DELETED_IN_REV3,WE13 EK2.02 (3.0/3.2),
wiki/exams/2015/q27-loca-containment-pressure-automatic-action-12-to-18-psig.md,WE14 EA1.01 (3.7/3.7),WE14 EA1.01,DELETED_IN_REV3,WE14 EA1.01 (3.7/3.7),
wiki/exams/2015/q28-oha-e-48-rod-bottom-clear-during-startup.md,001 A3.02 (3.7/3.6),001 A3.02,DELETED_IN_REV3,001 A3.02 (3.7/3.6),
wiki/exams/2015/q29-refueling-cavity-fill-pzr-cold-cal-rwst-level-indications.md,002 A1.11 (RO 3.3 / SRO 3.3),002 A1.11,RESOLVED,002 A1.11 (RO 3.3 / SRO 3.3),
wiki/exams/2015/q3-eop-loca-1-sg-narrow-range-level-basis.md,009 EK2.03 (RO 3.9 / SRO 3.9),009 EK2.03,RESOLVED,009 EK2.03 (RO 3.9 / SRO 3.9),
wiki/exams/2015/q30-1cv114-rcp-seal-bypass-valve-prerequisites.md,003 A4.07 (RO 2.9 / SRO 2.9),003 A4.07,RESOLVED,003 A4.07 (RO 2.9 / SRO 2.9),
wiki/exams/2015/q31-condition-preventing-21-rcp-start.md,003 K1.01 (RO 3.4 / SRO 3.4),003 K1.01,RESOLVED,003 K1.01 (RO 3.4 / SRO 3.4),
wiki/exams/2015/q32-1cv4-letdown-orifice-isolation-interlock.md,004 K4.13 (3.2/3.5),004 K4.13,DELETED_IN_REV3,004 K4.13 (3.2/3.5),
wiki/exams/2015/q33-hydrogen-removal-from-rcs-before-refueling-outage.md,004 K5.49 (RO 3 / SRO 3),004 K5.49,RESOLVED,004 K5.49 (RO 3 / SRO 3),
wiki/exams/2015/q34-22-rhr-pump-trip-during-hot-leg-recirc-prep.md,005 K3.05 (RO 4.3 / SRO 4.3),005 K3.05,RESOLVED,005 K3.05 (RO 4.3 / SRO 4.3),
wiki/exams/2015/q35-applicable-ts-lco-if-22-charging-pump-trips.md,G2.2.42 (RO 3.9 / SRO 4.6),G2.2.42,RESOLVED,G2.2.42 (RO 3.9 / SRO 4.6),
wiki/exams/2015/q36-rising-containment-humidity-pressure-after-trip-si.md,007 K1.01 (RO 3.5 / SRO 3.5),007 K1.01,RESOLVED,007 K1.01 (RO 3.5 / SRO 3.5),
wiki/exams/2015/q37-2cc215-air-failure-excess-letdown-temperature.md,008 A2.05 (RO 3.2 / SRO 3.3),008 A2.05,RESOLVED,008 A2.05 (RO 3.2 / SRO 3.3),
wiki/exams/2015/q38-pzr-backup-heater-operation-channel-failed-low.md,010 A4.02 (RO 3.6 / SRO 3.6),010 A4.02,RESOLVED,010 A4.02 (RO 3.6 / SRO 3.6),
wiki/exams/2015/q39-pzr-spray-nozzle-thermal-shock-prevention.md,010 K4.01 (RO 2.8 / SRO 2.8),010 K4.01,RESOLVED,010 K4.01 (RO 2.8 / SRO 2.8),
wiki/exams/2015/q4-natural-circulation-determination-loop.md,015 AK1.01 (RO 3.9 / SRO 3.9),015 AK1.01,RESOLVED,015 AK1.01 (RO 3.9 / SRO 3.9),
wiki/exams/2015/q40-return-master-flow-controller-to-auto-consequence.md,011 A4.04 (RO 3.5 / SRO 3.5),011 A4.04,RESOLVED,011 A4.04 (RO 3.5 / SRO 3.5),
wiki/exams/2015/q41-reactor-trip-handles-2cc2-rps-interface.md,012 A4.01 (RO 4.4 / SRO 4.4),012 A4.01,RESOLVED,012 A4.01 (RO 4.4 / SRO 4.4),
wiki/exams/2015/q42-2b-vital-instrument-bus-deenergized-effect-on-rps.md,012 K2.01 (RO 4 / SRO 4),012 K2.01,RESOLVED,012 K2.01 (RO 4 / SRO 4),
wiki/exams/2015/q43-edg-sequencing-response-when-si-occurs-after-loop.md,013 K1.12 (RO 4.3 / SRO 4.3),013 K1.12,RESOLVED,013 K1.12 (RO 4.3 / SRO 4.3),
wiki/exams/2015/q44-cet-control-panel-all-mode-display.md,017 K4.02 (RO 3.4 / SRO 3.4),017 K4.02,RESOLVED,017 K4.02 (RO 3.4 / SRO 3.4),
wiki/exams/2015/q45-containment-spray-response-after-safeguards-reset-losc-2.md,022 A3.01 (RO 4.2 / SRO 4.2),022 A3.01,RESOLVED,022 A3.01 (RO 4.2 / SRO 4.2),
wiki/exams/2015/q46-21cs2-pump-discharge-valve-motored-closed-effect.md,026 K3.02 (4.2/4.3),026 K3.02,DELETED_IN_REV3,026 K3.02 (4.2/4.3),
wiki/exams/2015/q47-containment-iodine-removal-units-availability-after-loop.md,027 K2.01 (3.1/3.4),027 K2.01,DELETED_IN_REV3,027 K2.01 (3.1/3.4),
wiki/exams/2015/q48-h2-recombiner-effectiveness-vs-containment-pressure.md,028 A2.01 (RO 3 / SRO 2.6),028 A2.01,RESOLVED,028 A2.01 (RO 3 / SRO 2.6),
wiki/exams/2015/q49-loss-of-spent-fuel-pool-cooling-adverse-consequence.md,033 K3.03 (3.0/3.3),033 K3.03,DELETED_IN_REV3,033 K3.03 (3.0/3.3),
wiki/exams/2015/q5-loss-of-charging-23-pump-rwst-suction.md,022 AK3.02 (RO 3.7 / SRO 3.7),022 AK3.02,RESOLVED,022 AK3.02 (RO 3.7 / SRO 3.7),
wiki/exams/2015/q50-second-sg-nr-level-channel-failure-feedwater-response.md,035 K6.03 (RO 3.8 / SRO 3.8),035 K6.03,RESOLVED,035 K6.03 (RO 3.8 / SRO 3.8),
wiki/exams/2015/q51-excessive-steam-flow-reactor-power-response-ab-stm.md,039 A2.05 (RO 4.5 / SRO 4),039 A2.05,RESOLVED,039 A2.05 (RO 4.5 / SRO 4),
wiki/exams/2015/q52-21-sgfp-speed-not-rising-after-relatch-rapid-recovery.md,059 A1.07 (RO 3.4 / SRO 3.4),059 A1.07,RESOLVED,059 A1.07 (RO 3.4 / SRO 3.4),
wiki/exams/2015/q53-mdafw-recirc-valve-response-af21s-shut.md,061 K5.03 (2.6/2.9),061 K5.03,DELETED_IN_REV3,061 K5.03 (2.6/2.9),
wiki/exams/2015/q54-afw-pump-status-after-21-sgfp-trip-at-24-percent.md,061 K6.02 (RO 4 / SRO 4),061 K6.02,RESOLVED,061 K6.02 (RO 4 / SRO 4),
wiki/exams/2015/q55-2c-edg-load-limit-2610kw-endurance-run.md,062 A1.01 (RO 4 / SRO 4),062 A1.01,RESOLVED,062 A1.01 (RO 4 / SRO 4),
wiki/exams/2015/q56-125vdc-battery-duration-on-loss-of-all-ac.md,062 K3.03 (RO 4.2 / SRO 4.2),062 K3.03,RESOLVED,062 K3.03 (RO 4.2 / SRO 4.2),
wiki/exams/2015/q57-loss-of-2g-4kv-bus-125vdc-control-power-effect-on-24-rcp.md,063 K4.01 (RO 3.4 / SRO 3.4),063 K4.01,RESOLVED,063 K4.01 (RO 3.4 / SRO 3.4),
wiki/exams/2015/q58-edg-day-tank-makeup-after-21-dfost-rupture.md,064 K6.08 (RO 3.9 / SRO 3.9),064 K6.08,RESOLVED,064 K6.08 (RO 3.9 / SRO 3.9),
wiki/exams/2015/q59-waste-gas-holdup-explosive-mixture-ts-3-11-2-5.md,071 K5.04 (RO 3.5 / SRO 3.5),071 K5.04,RESOLVED,071 K5.04 (RO 3.5 / SRO 3.5),
wiki/exams/2015/q6-loss-of-rhr-sdc-flow-restoration.md,025 AK2.01 (RO 4 / SRO 4),025 AK2.01,RESOLVED,025 AK2.01 (RO 4 / SRO 4),
wiki/exams/2015/q60-rad-monitor-response-during-containment-pressure-relief.md,073 A1.01 (RO 3.5 / SRO 3.5),073 A1.01,RESOLVED,073 A1.01 (RO 3.5 / SRO 3.5),
wiki/exams/2015/q61-sw-pumps-running-after-1a-4kv-bus-deenergized.md,076 K2.01 (RO 3.8 / SRO 3.8),076 K2.01,RESOLVED,076 K2.01 (RO 3.8 / SRO 3.8),
wiki/exams/2015/q62-ecac-control-air-header-effect-after-sec-restart.md,078 A3.01 (3.1/3.2),078 A3.01,DELETED_IN_REV3,078 A3.01 (3.1/3.2),
wiki/exams/2015/q63-fire-protection-water-alignment-to-system.md,086 K1.03 (RO 3.2 / SRO 3.2),086 K1.03,RESOLVED,086 K1.03 (RO 3.2 / SRO 3.2),
wiki/exams/2015/q65-condition-containment-integrity-lco-not-met.md,G2.2.40 (RO 3.4 / SRO 4.7),G2.2.40,RESOLVED,G2.2.40 (RO 3.4 / SRO 4.7),
wiki/exams/2015/q66-lowest-21-bat-level-for-operability.md,G2.1.25 (RO 3.9 / SRO 4.2),G2.1.25,RESOLVED,G2.1.25 (RO 3.9 / SRO 4.2),
wiki/exams/2015/q67-condition-preventing-core-alterations-mode-6.md,G2.1.36 (RO 3 / SRO 4.1),G2.1.36,RESOLVED,G2.1.36 (RO 3 / SRO 4.1),
wiki/exams/2015/q68-sfp-fuel-movement-sro-requirement.md,G2.1.42 (SRO 3.4),G2.1.42,RESOLVED,G2.1.42 (SRO 3.4),
wiki/exams/2015/q69-sw-pumps-running-after-loop-and-si-unit1.md,G2.2.3 (RO 3.8 / SRO 3.9),G2.2.3,RESOLVED,G2.2.3 (RO 3.8 / SRO 3.9),
wiki/exams/2015/q7-pressurizer-pressure-malfunction-procedure-selection.md,G2.1.7 (RO 4.4 / SRO 4.7),G2.1.7,RESOLVED,G2.1.7 (RO 4.4 / SRO 4.7),
wiki/exams/2015/q70-iv-longest-time-before-hands-on-waived-dose.md,G2.2.14 (RO 3.9 / SRO 4.3),G2.2.14,RESOLVED,G2.2.14 (RO 3.9 / SRO 4.3),
wiki/exams/2015/q71-sw-pump-status-tracking-not-required-op-sa-108-115.md,G2.2.23 (RO 3.1 / SRO 4.6),G2.2.23,RESOLVED,G2.2.23 (RO 3.1 / SRO 4.6),
wiki/exams/2015/q72-containment-entry-additional-approval-during-shutdown.md,G2.3.12 (RO 3.2 / SRO 3.7),G2.3.12,RESOLVED,G2.3.12 (RO 3.2 / SRO 3.7),
wiki/exams/2015/q73-arm-causing-ventilation-alignment-change-on-high-alarm.md,G2.3.15 (2.9/3.1),G2.3.15,DELETED_IN_REV3,G2.3.15 (2.9/3.1),
wiki/exams/2015/q74-eop-entry-flowpath-total-loss-of-ac-power.md,G2.4.1 (4.6/4.8),G2.4.1,DELETED_IN_REV3,G2.4.1 (4.6/4.8),
wiki/exams/2015/q75-primary-communicator-state-notification-method-time-sae.md,G2.4.29 (RO 3.1 / SRO 4.4),G2.4.29,RESOLVED,G2.4.29 (RO 3.1 / SRO 4.4),
wiki/exams/2015/q76-sro-dropped-shutdown-bank-a-rod-low-power-physics.md,G2.4.9 (3.8/4.2),G2.4.9,DELETED_IN_REV3,G2.4.9 (3.8/4.2),
wiki/exams/2015/q77-sro-tech-spec-lcos-required-action-single-charging-pump-trip.md,G2.2.22 (RO 4 / SRO 4.7),G2.2.22,RESOLVED,G2.2.22 (RO 4 / SRO 4.7),
wiki/exams/2015/q78-sro-procedure-first-action-loss-of-all-service-water-mode5.md,G2.1.20 (RO 4.6 / SRO 4.6),G2.1.20,RESOLVED,G2.1.20 (RO 4.6 / SRO 4.6),
wiki/exams/2015/q79-sro-rcp-restart-criteria-method-during-sgtr.md,038 EA2.17 (RO 3.6 / SRO 3.1),038 EA2.17,RESOLVED,038 EA2.17 (RO 3.6 / SRO 3.1),
wiki/exams/2015/q8-pzr-level-reference-leg-leak-effect.md,028 AK1.01 (RO 3.5 / SRO 3.5),028 AK1.01,RESOLVED,028 AK1.01 (RO 3.5 / SRO 3.5),
wiki/exams/2015/q80-sro-sw-leak-location-mitigation-header-pressure-alarms.md,G2.4.45 (RO 4.1 / SRO 4.3),G2.4.45,RESOLVED,G2.4.45 (RO 4.1 / SRO 4.3),
wiki/exams/2015/q81-sro-local-pzr-level-control-after-control-room-evacuation.md,068 AA2.07 (RO 3.6 / SRO 3.8),068 AA2.07,RESOLVED,068 AA2.07 (RO 3.6 / SRO 3.8),
wiki/exams/2015/q82-sro-eop-loca-6-transition-unisolable-break.md,WE04 EA2.01 (3.4/4.3),WE04 EA2.01,DELETED_IN_REV3,WE04 EA2.01 (3.4/4.3),
wiki/exams/2015/q83-sro-transition-out-of-trip-1-no-heat-sink-mslb.md,WE05 EA2.02 (3.7/4.3),WE05 EA2.02,DELETED_IN_REV3,WE05 EA2.02 (3.7/4.3),
wiki/exams/2015/q84-sro-frts-1-implementation-during-degraded-core-cooling.md,G2.4.23 (RO 3.4 / SRO 4.4),G2.4.23,RESOLVED,G2.4.23 (RO 3.4 / SRO 4.4),
wiki/exams/2015/q85-sro-procedure-required-before-natural-circ-rapid-cooldown.md,WE10 EA2.02 (3.4/3.9) — SRO,WE10 EA2.02,NUMBER_NOT_IN_CATALOG,,
wiki/exams/2015/q86-sro-cc-surge-tank-rising-level-effect-action.md,008 A2.02 (RO 3.8 / SRO 3.7),008 A2.02,RESOLVED,008 A2.02 (RO 3.8 / SRO 3.7),
wiki/exams/2015/q87-sro-2pr1-porv-fail-open-mpc-response-ts-consequence.md,010 A2.03 (RO 4.3 / SRO 4),010 A2.03,RESOLVED,010 A2.03 (RO 4.3 / SRO 4),
wiki/exams/2015/q88-sro-boration-for-failed-control-bank-d-irpis.md,014 A2.02 (RO 3.3 / SRO 3.5),014 A2.02,RESOLVED,014 A2.02 (RO 3.3 / SRO 3.5),
wiki/exams/2015/q89-sro-second-irni-channel-erratic-at-power-crs-action.md,G2.1.7 (RO 4.4 / SRO 4.7),G2.1.7,RESOLVED,G2.1.7 (RO 4.4 / SRO 4.7),
wiki/exams/2015/q9-atws-boron-worth-bol-eol.md,029 EK1.03 (RO 4.2 / SRO 4.2),029 EK1.03,RESOLVED,029 EK1.03 (RO 4.2 / SRO 4.2),
wiki/exams/2015/q90-sro-cfcu-operability-after-isolating-23-cfcu-sw-inlet.md,G2.2.42 (RO 3.9 / SRO 4.6),G2.2.42,RESOLVED,G2.2.42 (RO 3.9 / SRO 4.6),
wiki/exams/2015/q91-sro-containment-spray-securing-during-losc-loca-transition.md,026 A2.08 (RO 4 / SRO 3.7),026 A2.08,RESOLVED,026 A2.08 (RO 4 / SRO 3.7),
wiki/exams/2015/q92-sro-2a-edg-status-hot-restart-surveillance-missed.md,G2.1.20 (RO 4.6 / SRO 4.6),G2.1.20,RESOLVED,G2.1.20 (RO 4.6 / SRO 4.6),
wiki/exams/2015/q93-sro-plant-status-response-after-loss-of-23-spt.md,075 A2.02 (RO 3.9 / SRO 3.4),075 A2.02,RESOLVED,075 A2.02 (RO 3.9 / SRO 3.4),
wiki/exams/2015/q94-sro-predicted-critical-rod-height-vs-ecc-startup-action.md,G2.1.23 (RO 4.3 / SRO 4.4),G2.1.23,RESOLVED,G2.1.23 (RO 4.3 / SRO 4.4),
wiki/exams/2015/q95-sro-prerequisites-before-rx-head-detensioning-refueling.md,G2.1.41 (RO 2.8 / SRO 3.7),G2.1.41,RESOLVED,G2.1.41 (RO 2.8 / SRO 3.7),
wiki/exams/2015/q96-sro-condition-preventing-fuel-movement-into-reactor.md,G2.2.1 (RO 4.5 / SRO 4.4),G2.2.1,RESOLVED,G2.2.1 (RO 4.5 / SRO 4.4),
wiki/exams/2015/q97-sro-salem-event-requiring-15-minute-notification.md,G2.2.38 (RO 3.6 / SRO 4.5),G2.2.38,RESOLVED,G2.2.38 (RO 3.6 / SRO 4.5),
wiki/exams/2015/q98-sro-required-action-basis-2r31-warning-ab-rc-0002.md,G2.3.14 (SRO 3.8),G2.3.14,RESOLVED,G2.3.14 (SRO 3.8),
wiki/exams/2015/q99-sro-ecg-classification-timing-loss-of-all-annunciators.md,G2.4.32 (RO 3.6 / SRO 4),G2.4.32,RESOLVED,G2.4.32 (RO 3.6 / SRO 4),
wiki/exams/2016/jpm-ip-i-pzr-bu-heaters-emergency-power.md,010 A4.02 (RO 3.6 / SRO 3.6),010 A4.02,RESOLVED,010 A4.02 (RO 3.6 / SRO 3.6),In-Plant | RO/SRO | 
wiki/exams/2016/jpm-ip-j-afw-backleakage-test.md,061 K1.02 (RO 3.9 / SRO 3.9),061 K1.02,RESOLVED,061 K1.02 (RO 3.9 / SRO 3.9),In-Plant | RO/SRO | 
wiki/exams/2016/jpm-ip-k-edg-start-and-sync.md,064 A2.09 (3.1/3.3),064 A2.09,DELETED_IN_REV3,064 A2.09 (3.1/3.3),In-Plant | RO/SRO | 
wiki/exams/2016/jpm-ro-a1a-containment-sump-leakage.md,G2.1.25 (RO 3.9 / SRO 4.2),G2.1.25,RESOLVED,G2.1.25 (RO 3.9 / SRO 4.2),Admin | RO/SRO | 
wiki/exams/2016/jpm-ro-a1b-shutdown-margin-calc.md,G2.1.43 (RO 4.1 / SRO 4.3),G2.1.43,RESOLVED,G2.1.43 (RO 4.1 / SRO 4.3),Admin | RO/SRO | 
wiki/exams/2016/jpm-ro-a2-borated-water-sources.md,G2.2.37 (SRO 4.6),G2.2.37,RESOLVED,G2.2.37 (SRO 4.6),Admin | RO/SRO | 
wiki/exams/2016/jpm-ro-a3-stay-time-emergency.md,G2.3.4 (3.2),G2.3.4,DELETED_IN_REV3,G2.3.4 (3.2),Admin | RO/SRO | 
wiki/exams/2016/jpm-sim-a-rod-operability-verification.md,001 A4.03 (RO 3.7 / SRO 3.7),001 A4.03,RESOLVED,001 A4.03 (RO 3.7 / SRO 3.7),Sim | RO/SRO | 
wiki/exams/2016/jpm-sim-b-containment-sump-blockage.md,G2.4.4 (RO 4.5 / SRO 4.7),G2.4.4,RESOLVED,G2.4.4 (RO 4.5 / SRO 4.7),Sim | RO/SRO | 
wiki/exams/2016/jpm-sim-c-isolate-eccs-accumulators.md,WE09 EA1.01 (3.5/3.5),WE09 EA1.01,DELETED_IN_REV3,WE09 EA1.01 (3.5/3.5),Sim | RO/SRO | 
wiki/exams/2016/jpm-sim-d-frhs-1-bleed-and-feed.md,WE05 EA1.01 (4.1/4.0),WE05 EA1.01,DELETED_IN_REV3,WE05 EA1.01 (4.1/4.0),Sim | RO/SRO | 
wiki/exams/2016/jpm-sim-e-total-loss-of-service-water.md,076 A2.01 (3.5/3.7),076 A2.01,DELETED_IN_REV3,076 A2.01 (3.5/3.7),Sim | RO/SRO | 
wiki/exams/2016/jpm-sim-f-prt-level-pressure-adjust.md,007 A4.04 (RO 3.2 / SRO 3.2),007 A4.04,RESOLVED,007 A4.04 (RO 3.2 / SRO 3.2),Sim | RO/SRO | 
wiki/exams/2016/jpm-sim-g-energize-4kv-bus-from-spt.md,055 EA1.07 (RO 4.1 / SRO 4.1),055 EA1.07,RESOLVED,055 EA1.07 (RO 4.1 / SRO 4.1),Sim | RO/SRO | 
wiki/exams/2016/jpm-sim-h-loss-of-control-air.md,065 AA2.06 (3.6/4.2),065 AA2.06,DELETED_IN_REV3,065 AA2.06 (3.6/4.2),Sim | RO/SRO | 
wiki/exams/2016/jpm-sro-a1a-cfcu-surveillance-review.md,G2.1.25 (RO 3.9 / SRO 4.2),G2.1.25,RESOLVED,G2.1.25 (RO 3.9 / SRO 4.2),Admin | RO/SRO | 
wiki/exams/2016/jpm-sro-a1b-spent-fuel-movement-equipment-oos.md,G2.1.42 (SRO 3.4),G2.1.42,RESOLVED,G2.1.42 (SRO 3.4),Admin | SRO | 
wiki/exams/2016/jpm-sro-a2-shutdown-margin-review.md,G2.2.12 (RO 3.7 / SRO 4.1),G2.2.12,RESOLVED,G2.2.12 (RO 3.7 / SRO 4.1),Admin | SRO | 
wiki/exams/2016/jpm-sro-a3-effluent-monitor-failure-release-actions.md,G2.3.11 (RO 3.8 / SRO 4.3),G2.3.11,RESOLVED,G2.3.11 (RO 3.8 / SRO 4.3),Admin | SRO | 
wiki/exams/2016/jpm-sro-a4-esg1-classify-event-icmf.md,G2.4.41 (SRO 4.6),G2.4.41,RESOLVED,G2.4.41 (SRO 4.6),Admin | SRO | 
wiki/exams/2016/jpm-sro-a4-esg2-classify-event-icmf.md,G2.4.41 (SRO 4.6),G2.4.41,RESOLVED,G2.4.41 (SRO 4.6),Admin | SRO | 
wiki/exams/2016/q01-vct-auto-makeup-rod-withdrawal.md,001 A2.02 (RO 3.6 / SRO 3.9),001 A2.02,RESOLVED,001 A2.02 (RO 3.6 / SRO 3.9),
wiki/exams/2016/q02-rod-control-failure-single-rod-drop.md,003 K2.05 (2.5),003 K2.05,DELETED_IN_REV3,003 K2.05 (2.5),
wiki/exams/2016/q03-rtb-failure-manual-actions-after-rdmg-trip.md,007 EK2.02 (2.6),007 EK2.02,DELETED_IN_REV3,007 EK2.02 (2.6),
wiki/exams/2016/q04-loca-1-major-action-categories-secondary-break.md,G2.4.18 (RO 3.3 / SRO 4),G2.4.18,RESOLVED,G2.4.18 (RO 3.3 / SRO 4),
wiki/exams/2016/q05-loca-3-no-ccw-single-train-recirc.md,011 EA2.03 (RO 3.1 / SRO 3.4),011 EA2.03,RESOLVED,011 EA2.03 (RO 3.1 / SRO 3.4),
wiki/exams/2016/q06-rcp-1-seal-failure-unexpected-indication.md,015 AK2.10 (2.8),015 AK2.10,DELETED_IN_REV3,015 AK2.10 (2.8),
wiki/exams/2016/q07-mfc-auto-after-pzr-channel-failure.md,022 K1.03 (RO 1.9 / SRO 1.9),022 K1.03,RESOLVED,022 K1.03 (RO 1.9 / SRO 1.9),
wiki/exams/2016/q08-eop-trip-2-stuck-rod-boration-times.md,024 AK3.02 (RO 4.1 / SRO 4.1),024 AK3.02,RESOLVED,024 AK3.02 (RO 4.1 / SRO 4.1),
wiki/exams/2016/q09-rh25-relief-lift-oha-c2.md,G2.4.46 (RO 4.2 / SRO 4.2),G2.4.46,RESOLVED,G2.4.46 (RO 4.2 / SRO 4.2),
wiki/exams/2016/q10-ccw-phase-a-excess-letdown-isolation.md,026 K3.02 (3.6),026 K3.02,DELETED_IN_REV3,026 K3.02 (3.6),
wiki/exams/2016/q100-shutdown-loca-cooldown-charging-step-change.md,G2.4.9 (4.2),G2.4.9,DELETED_IN_REV3,G2.4.9 (4.2),
wiki/exams/2016/q11-porv-stop-valves-closed-leak-id.md,027 AK3.03 (RO 3.9 / SRO 3.9),027 AK3.03,RESOLVED,027 AK3.03 (RO 3.9 / SRO 3.9),
wiki/exams/2016/q12-atws-rps-output-failure-rtb-trip.md,029 EK2.06 (2.9),029 EK2.06,DELETED_IN_REV3,029 EK2.06 (2.9),
wiki/exams/2016/q13-1n35-level-trip-bypass-oha-e29.md,033 A1.02 (RO 3.5 / SRO 3.5),033 A1.02,RESOLVED,033 A1.02 (RO 3.5 / SRO 3.5),
wiki/exams/2016/q14-sgtl-first-indication-r53-main-steamline.md,037 AA1.06 (RO 3.8 / SRO 3.8),037 AA1.06,RESOLVED,037 AA1.06 (RO 3.8 / SRO 3.8),
wiki/exams/2016/q15-sgtr-afw-flow-control-9-percent.md,038 EA1.44 (3.4),038 EA1.44,DELETED_IN_REV3,038 EA1.44 (3.4),
wiki/exams/2016/q16-mslr-rcs-cooldown-rate.md,040 AK1.02a (RO 3.3 / SRO 3.3),040 AK1.02a,RESOLVED,040 AK1.02a (RO 3.3 / SRO 3.3),
wiki/exams/2016/q17-loss-of-mfw-unexpected-alarm-prioritization.md,G2.4.45 (RO 4.1 / SRO 4.3),G2.4.45,RESOLVED,G2.4.45 (RO 4.1 / SRO 4.3),
wiki/exams/2016/q18-sbo-deenergize-secs-prior-to-bus-energization.md,055 EA2.03 (3.9),055 EA2.03,DELETED_IN_REV3,055 EA2.03 (3.9),
wiki/exams/2016/q19-loop-during-si-pump-ist-neither-si-runs.md,056 A2.03 (RO 2.6 / SRO 2.7),056 A2.03,RESOLVED,056 A2.03 (RO 2.6 / SRO 2.7),
wiki/exams/2016/q20-loss-of-2a-vib-afw-af21-fail-closed.md,057 AA1.06 (RO 3.8 / SRO 3.8),057 AA1.06,RESOLVED,057 AA1.06 (RO 3.8 / SRO 3.8),
wiki/exams/2016/q21-frcc-1-pzr-porvs-after-rcp-restart-1200f.md,074 EK2.02 (3.9),074 EK2.02,DELETED_IN_REV3,074 EK2.02 (3.9),
wiki/exams/2016/q22-loca-6-sj49-leak-isolation-success-indication.md,WE04 EA1.01 (4.0),WE04 EA1.01,DELETED_IN_REV3,WE04 EA1.01 (4.0),
wiki/exams/2016/q23-frhs-1-bleed-feed-second-porv-fails-to-open.md,WE05 EK3.01 (3.4),WE05 EK3.01,DELETED_IN_REV3,WE05 EK3.01 (3.4),
wiki/exams/2016/q24-frts-1-si-termination-rcp-restart-pts.md,WE08 EK1.01 (3.5),WE08 EK1.01,DELETED_IN_REV3,WE08 EK1.01 (3.5),
wiki/exams/2016/q25-trip-6-rapid-cooldown-rvlis-minimum-level.md,WE10 EK3.03 (3.4),WE10 EK3.03,NUMBER_NOT_IN_CATALOG,,
wiki/exams/2016/q26-loca-5-step-9-cs-pumps-rwst-level.md,WE11 EK1.02 (3.6),WE11 EK1.02,DELETED_IN_REV3,WE11 EK1.02 (3.6),
wiki/exams/2016/q27-frce-1-rcp-trip-basis.md,WE14 EK1.02 (3.2),WE14 EK1.02,DELETED_IN_REV3,WE14 EK1.02 (3.2),
